index,date,open,high,low,close,adj close,volume,closeusd
N225,2017-10-30,22047.94922,22086.88086,21921.24023,22011.66992,22011.66992,1.356E8,220.1166992
N225,2018-01-25,23750.65039,23828.40039,23649.0293,23669.49023,23669.49023,8.15E7,236.6949023
N225,2018-04-20,22148.2207,22261.34961,22076.63086,22162.24023,22162.24023,6.96E7,221.6224023
N225,2018-05-30,22051.9707,22079.23047,21931.65039,22018.51953,22018.51953,9.05E7,220.18519530000003
N225,2018-06-13,22896.16992,22993.25977,22895.31055,22966.38086,22966.38086,5.7E7,229.6638086
N225,2018-07-16,22397.61914,22692.85938,22316.51953,22597.34961,22597.34961,0.0,225.9734961
N225,2018-11-06,22018.86914,22160.83008,21994.2793,22147.75,22147.75,0.0,221.4775
N225,2018-12-12,21348.40039,21631.4707,21320.7207,21602.75,21602.75,8.96E7,216.0275
N225,2019-01-07,19944.60938,20266.2207,19920.80078,20038.9707,20038.9707,8.15E7,200.38970700000002
N225,2019-06-27,21156.88086,21338.16992,21123.9707,21338.16992,21338.16992,6.13E7,213.3816992
N225,2019-10-11,21749.92969,21820.76953,21658.26953,21798.86914,21798.86914,6.74E7,217.9886914
N225,2019-12-23,23921.28906,23923.08984,23810.82031,23821.10938,23821.10938,4.52E7,238.21109380000001
N225,2020-03-05,21399.86914,21399.86914,21220.75977,21329.11914,21329.11914,8.57E7,213.2911914
N225,2020-03-25,18446.80078,19564.38086,18446.80078,19546.63086,19546.63086,1.477E8,195.46630860000002
N225,2020-09-02,23261.08984,23287.40039,23170.82031,23247.15039,23247.15039,5.26E7,232.4715039
N225,2020-10-21,23615.51953,23702.30078,23611.33008,23639.46094,23639.46094,5.33E7,236.3946094
N225,2020-11-26,26255.4707,26560.0293,26255.4707,26537.31055,26537.31055,6.35E7,265.3731055
N225,2020-12-03,26740.30078,26868.08984,26719.23047,26809.36914,26809.36914,6.95E7,268.0936914
N225,2020-12-21,26834.09961,26905.66992,26533.63086,26714.41992,26714.41992,6.07E7,267.1441992
N225,2021-01-20,28798.74023,28801.18945,28402.10938,28523.25977,28523.25977,6.98E7,285.2325977
N225,2021-03-03,29482.11914,29604.36914,29336.59961,29559.09961,29559.09961,6.88E7,295.59099610000004
N100,2016-01-06,888.619995,889.48999,871.859985,879.27002,879.27002,2.117637E8,1072.7094244
N100,2016-02-08,834.22998,834.809998,799.320007,803.030029,803.030029,3.479592E8,979.69663538
N100,2016-04-12,852.340027,857.369995,843.559998,856.559998,856.559998,2.246755E8,1045.00319756
N100,2016-04-22,895.289978,896.460022,891.48999,894.320007,894.320007,2.044762E8,1091.07040854
N100,2016-06-07,877.840027,885.780029,877.159973,884.330017,884.330017,1.925951E8,1078.88262074
N100,2016-06-21,856.450012,866.159973,854.059998,863.23999,863.23999,2.009293E8,1053.1527878
N100,2016-08-12,885.26001,886.570007,883.559998,885.309998,885.309998,1.357222E8,1080.0781975599998
N100,2016-09-27,879.549988,880.109985,866.23999,872.679993,872.679993,1.893929E8,1064.66959146
N100,2016-09-30,868.75,884.109985,862.380005,881.47998,881.47998,2.713891E8,1075.4055756
N100,2016-10-20,894.450012,897.369995,888.27002,895.109985,895.109985,1.982797E8,1092.0341817
N100,2017-01-13,938.429993,943.26001,936.719971,943.26001,943.26001,1.893953E8,1150.7772122
N100,2017-01-23,930.030029,934.369995,926.940002,930.190002,930.190002,1.691107E8,1134.83180244
N100,2017-03-16,970.140015,971.73999,967.619995,969.219971,969.219971,2.444484E8,1182.44836462
N100,2017-05-08,1045.01001,1045.01001,1035.630005,1038.089966,1038.089966,0.0,1266.46975852
N100,2017-05-10,1039.449951,1041.119995,1036.719971,1040.930054,1040.930054,0.0,1269.9346658799998
N100,2017-09-07,998.049988,1002.530029,994.849976,998.820007,998.820007,0.0,1218.56040854
N100,2017-09-26,1023.0,1025.550049,1021.429993,1024.449951,1024.449951,1.618119E8,1249.82894022
N100,2017-10-04,1044.920044,1044.920044,1041.280029,1044.180054,1044.180054,1.844856E8,1273.89966588
N100,2017-11-29,1048.199951,1051.5,1041.869995,1043.089966,1043.089966,2.089105E8,1272.56975852
N100,2018-03-23,1000.210022,1002.52002,989.210022,996.320007,996.320007,2.327846E8,1215.51040854
N100,2018-06-04,1066.310059,1068.02002,1064.209961,1065.050049,1065.050049,1.885781E8,1299.36105978
N100,2018-08-10,1070.280029,1071.5,1058.140015,1062.51001,1062.51001,2.207294E8,1296.2622122
N100,2018-11-13,989.200012,994.659973,984.780029,993.460022,993.460022,1.735291E8,1212.02122684
N100,2018-11-29,978.460022,980.859985,972.289978,974.890015,974.890015,1.828949E8,1189.3658183
N100,2018-12-28,899.419983,910.929993,896.369995,906.880005,906.880005,1.427654E8,1106.3936061
N100,2019-03-06,1027.829956,1030.609985,1024.569946,1026.030029,1026.030029,1.883381E8,1251.75663538
N100,2019-03-12,1024.349976,1024.72998,1017.460022,1021.340027,1021.340027,1.669648E8,1246.03483294
N100,2019-03-20,1051.73999,1053.119995,1043.949951,1043.949951,1043.949951,1.772015E8,1273.61894022
N100,2019-06-20,1077.420044,1080.050049,1074.160034,1074.160034,1074.160034,2.206397E8,1310.47524148
N100,2019-07-02,1080.77002,1082.170044,1077.119995,1081.459961,1081.459961,1.667911E8,1319.38115242
N100,2019-07-08,1083.449951,1087.380005,1081.859985,1084.569946,1084.569946,1.3555E8,1323.1753341200001
N100,2019-07-16,1079.319946,1087.969971,1079.01001,1086.329956,1086.329956,1.49344E8,1325.3225463200001
N100,2019-09-24,1090.97998,1092.22998,1088.369995,1088.560059,1088.560059,1.552391E8,1328.0432719799999
N100,2019-09-26,1080.51001,1091.290039,1080.209961,1089.410034,1089.410034,1.89993E8,1329.08024148
N100,2019-09-27,1090.880005,1094.719971,1089.780029,1093.189941,1093.189941,1.598655E8,1333.69172802
N100,2020-04-28,886.900024,904.72998,884.059998,900.849976,900.849976,2.92455E8,1099.03697072
N100,2020-05-05,877.73999,882.48999,869.869995,882.25,882.25,2.644857E8,1076.345
N100,2020-05-13,883.530029,885.039978,872.789978,874.289978,874.289978,2.873854E8,1066.63377316
N100,2020-05-19,901.059998,901.059998,883.340027,890.140015,890.140015,3.584109E8,1085.9708183
N100,2020-06-10,1000.130005,1006.76001,987.929993,989.210022,989.210022,3.089251E8,1206.8362268399999
N100,2020-07-01,977.630005,982.969971,962.359985,977.130005,977.130005,2.395734E8,1192.0986060999999
N100,2020-07-22,1015.809998,1016.030029,1002.059998,1003.789978,1003.789978,2.115488E8,1224.62377316
N100,2020-07-31,969.98999,976.570007,954.26001,954.26001,954.26001,2.887818E8,1164.1972122
N100,2020-08-21,975.609985,978.820007,960.710022,971.820007,971.820007,1.881979E8,1185.62040854
N100,2020-10-12,995.390015,1003.900024,994.289978,1001.690002,1001.690002,2.350165E8,1222.06180244
N100,2020-11-05,997.630005,1005.429993,995.969971,1003.140015,1003.140015,2.885847E8,1223.8308183
N100,2021-02-09,1136.780029,1138.589966,1133.339966,1138.0,1138.0,1.823976E8,1388.36
N100,2021-02-15,1152.319946,1163.939941,1150.140015,1161.119995,1161.119995,2.556726E8,1416.5663939
N100,2021-03-12,1179.150024,1179.630005,1174.569946,1179.420044,1179.420044,1.854769E8,1438.89245368
N100,2021-03-25,1167.380005,1173.030029,1160.189941,1173.030029,1173.030029,1.86399E8,1431.09663538
399001.SZ,2016-01-18,9807.25,10273.58984,9807.25,10155.95996,10155.8457,973900.0,1624.9535936
399001.SZ,2016-02-16,9727.759766,10071.01953,9727.759766,10045.37012,10045.25781,1039300.0,1607.2592192
399001.SZ,2016-03-10,9526.19043,9600.230469,9382.160156,9390.349609,9390.244141,736700.0,1502.45593744
399001.SZ,2016-06-15,9790.879883,10215.61035,9779.110352,10173.84961,10173.73535,1080800.0,1627.8159375999999
399001.SZ,2016-08-22,10869.05957,10894.83984,10731.2002,10731.40039,10731.28027,1029100.0,1717.0240624
399001.SZ,2016-12-26,10163.50977,10233.41992,10062.37012,10233.41992,10233.30566,614000.0,1637.3471872
399001.SZ,2017-01-13,10135.67969,10155.21973,9997.400391,10008.29981,10008.1875,597900.0,1601.3279696000002
399001.SZ,2017-02-03,10061.29004,10066.7002,9985.299805,10004.83984,10004.72852,451400.0,1600.7743744000002
399001.SZ,2017-03-01,10387.62988,10446.37988,10378.12012,10418.62012,10418.50293,750700.0,1666.9792192
399001.SZ,2017-03-15,10515.58984,10551.70996,10499.84961,10543.00977,10542.8916,696000.0,1686.8815632
399001.SZ,2017-05-17,10030.36035,10091.46973,10019.36035,10030.11035,10029.99805,910800.0,1604.8176560000002
399001.SZ,2017-06-13,10104.70996,10237.40039,10102.5,10224.82031,10224.70606,731100.0,1635.9712496
399001.SZ,2017-07-28,10381.30957,10456.41016,10371.38965,10437.94043,10437.82324,1082200.0,1670.0704688
399001.SZ,2017-09-25,11054.25977,11056.66016,10911.03027,10930.66992,10930.62695,92900.0,1748.9071872000002
399001.SZ,2018-02-13,10367.67969,10486.80957,10350.16992,10362.42969,10362.38867,77200.0,1657.9887504
399001.SZ,2018-03-01,10754.62012,10943.12988,10732.92969,10943.12988,10943.08691,97800.0,1750.9007808000001
399001.SZ,2018-06-21,9493.5,9573.490234,9313.089844,9316.679688,9316.642578,81000.0,1490.66875008
399001.SZ,2018-08-30,8666.900391,8701.040039,8543.790039,8552.799805,8552.766602,76400.0,1368.4479688000001
399001.SZ,2018-10-29,7449.640137,7450.379883,7290.819824,7322.240234,7322.211426,74300.0,1171.55843744
399001.SZ,2018-11-07,7783.129883,7871.169922,7745.390137,7752.040039,7752.009766,96700.0,1240.32640624
399001.SZ,2018-12-17,7599.009766,7618.680176,7515.459961,7592.649902,7592.649902,65300.0,1214.8239843200001
399001.SZ,2018-12-21,7399.149902,7405.27002,7283.759766,7337.600098,7337.600098,72300.0,1174.01601568
399001.SZ,2019-01-25,7581.290039,7657.029785,7554.549805,7595.450195,7595.450195,89000.0,1215.2720312000001
399001.SZ,2019-03-22,9871.990234,9891.830078,9692.25,9879.219727,9879.219727,203100.0,1580.67515632
399001.SZ,2019-05-13,9112.519531,9191.070313,9059.320313,9103.360352,9103.360352,106400.0,1456.53765632
399001.SZ,2019-08-26,9181.709961,9298.099609,9173.009766,9270.389648,9270.389648,117100.0,1483.2623436800002
399001.SZ,2020-02-05,10305.5,10305.5,10305.5,10305.5,10305.5,0.0,1648.88
399001.SZ,2020-07-27,13013.76953,13093.83984,12838.87012,12976.87012,12976.87012,1670800.0,2076.2992192
399001.SZ,2020-11-13,13755.29004,13802.70996,13620.88965,13754.54981,13754.54981,1241600.0,2200.7279696
399001.SZ,2020-11-25,13923.66016,13933.79004,13656.08984,13656.08984,13656.08984,1566300.0,2184.9743744
399001.SZ,2021-01-20,15023.74023,15246.78027,14958.21973,15223.36035,15223.36035,1481300.0,2435.7376560000002
GSPTSE,2016-02-04,12606.09961,12826.7002,12606.09961,12774.5,12774.5,3.046324E10,10602.835
GSPTSE,2016-07-11,14277.2002,14415.5,14277.2002,14361.90039,14361.90039,2.097984E10,11920.3773237
GSPTSE,2016-10-17,14586.79981,14627.5,14572.90039,14596.5,14596.5,1.405044E10,12115.095
GSPTSE,2016-10-31,14781.40039,14830.7002,14764.7002,14787.29981,14787.29981,1.872078E10,12273.4588423
GSPTSE,2016-11-01,14827.90039,14850.29981,14711.2002,14778.29981,14778.29981,2.34198E10,12265.9888423
GSPTSE,2016-11-17,14739.29981,14852.40039,14738.59961,14826.09961,14826.09961,2.585805E10,12305.662676299999
GSPTSE,2016-11-21,14928.90039,15041.09961,14928.90039,15039.90039,15039.90039,2.12035E10,12483.1173237
GSPTSE,2017-03-30,15653.40039,15664.09961,15537.79981,15578.79981,15578.79981,1.84165E10,12930.4038423
GSPTSE,2017-04-17,15562.29981,15687.79981,15562.29981,15684.90039,15684.90039,1.608158E10,13018.4673237
GSPTSE,2017-06-28,15306.79981,15368.90039,15264.59961,15355.59961,15355.59961,1.704698E10,12745.1476763
GSPTSE,2017-07-12,15215.79981,15297.0,15138.0,15144.0,15144.0,1.778938E10,12569.519999999999
GSPTSE,2017-07-14,15158.40039,15208.40039,15130.09961,15174.79981,15174.79981,1.320142E10,12595.0838423
GSPTSE,2017-08-01,15192.09961,15229.0,15052.40039,15202.09961,15202.09961,1.666802E10,12617.742676299998
GSPTSE,2017-10-02,15640.0,15705.40039,15619.2002,15705.0,15705.0,1.565805E10,13035.15
GSPTSE,2017-10-26,15881.90039,15913.90039,15864.59961,15891.59961,15891.59961,1.901735E10,13190.027676299998
GSPTSE,2018-04-25,15470.59961,15538.5,15443.40039,15509.79981,15509.79981,1.895695E10,12873.1338423
GSPTSE,2018-07-10,16481.30078,16553.80078,16481.30078,16548.69922,16548.69922,1.794537E10,13735.420352599998
GSPTSE,2018-08-08,16302.09961,16325.09961,16235.59961,16315.09961,16315.09961,1.731246E10,13541.5326763
GSPTSE,2018-08-27,16416.09961,16475.30078,16416.09961,16444.40039,16444.40039,2.138754E10,13648.852323699999
GSPTSE,2018-10-24,15265.7002,15295.7002,14900.40039,14909.09961,14909.09961,2.901914E10,12374.552676299998
GSPTSE,2018-11-14,15172.0,15258.0,15046.79981,15133.09961,15133.09961,2.95362E10,12560.472676299998
GSPTSE,2018-12-20,14244.7002,14341.7002,14075.90039,14141.79981,14141.79981,3.082471E10,11737.6938423
GSPTSE,2018-12-27,14018.0,14165.5,13918.29981,14165.2002,14165.2002,2.354147E10,11757.116165999998
GSPTSE,2019-02-11,15660.5,15660.5,15545.90039,15568.90039,15568.90039,1.930124E10,12922.1873237
GSPTSE,2019-03-11,16028.09961,16131.90039,16028.09961,16106.2002,16106.2002,2.503423E10,13368.146165999999
GSPTSE,2019-03-14,16139.40039,16144.5,16083.09961,16087.59961,16087.59961,1.965988E10,13352.707676299999
GSPTSE,2019-04-26,16554.30078,16615.19922,16515.5,16613.5,16613.5,2.826594E10,13789.205
GSPTSE,2019-05-16,16361.09961,16461.90039,16349.7002,16443.90039,16443.90039,2.072507E10,13648.437323699998
GSPTSE,2019-06-14,16228.09961,16325.40039,16190.90039,16301.90039,16301.90039,1.702541E10,13530.5773237
GSPTSE,2019-07-26,16532.80078,16556.5,16521.90039,16531.0,16531.0,1.671929E10,13720.73
GSPTSE,2019-07-29,16549.40039,16549.40039,16476.30078,16492.19922,16492.19922,1.848409E10,13688.525352599998
GSPTSE,2019-12-10,16947.09961,16967.5,16906.59961,16950.69922,16950.69922,1.872133E10,14069.080352599998
GSPTSE,2020-01-02,17131.59961,17164.59961,17043.5,17100.0,17100.0,1.562135E10,14193.0
GSPTSE,2020-03-26,13154.09961,13592.29981,13138.29981,13371.2002,13371.2002,4.710474E10,11098.096166
GSPTSE,2020-04-13,14195.09961,14197.59961,13889.29981,14075.90039,14075.90039,3.264101E10,11682.9973237
GSPTSE,2020-06-25,15222.59961,15451.0,15178.40039,15446.09961,15446.09961,1.957784E10,12820.262676299999
GSPTSE,2021-04-15,19253.0,19337.19922,19249.69922,19321.90039,19321.90039,2.029713E10,16037.177323699998
NSEI,2016-06-14,8134.399902,8134.950195,8069.5,8108.850098,8108.850098,145500.0,81.08850098
NSEI,2016-07-12,8502.599609,8526.599609,8479.200195,8521.049805,8521.049805,183600.0,85.21049805000001
NSEI,2016-08-04,8599.950195,8601.400391,8518.150391,8551.099609,8551.099609,164700.0,85.51099609
NSEI,2016-10-13,8671.5,8681.549805,8541.349609,8573.349609,8573.349609,212300.0,85.73349609
NSEI,2016-11-21,8102.100098,8102.450195,7916.399902,7929.100098,7929.100098,218800.0,79.29100098
NSEI,2016-12-02,8153.549805,8159.299805,8070.049805,8086.799805,8086.799805,171500.0,80.86799805
NSEI,2017-02-28,8898.950195,8914.75,8867.599609,8879.599609,8879.599609,293600.0,88.79599609
NSEI,2017-05-17,9517.599609,9532.599609,9486.099609,9525.75,9525.75,205500.0,95.25750000000001
NSEI,2017-07-20,9920.200195,9922.549805,9863.450195,9873.299805,9873.299805,161100.0,98.73299805
NSEI,2017-08-14,9755.75,9818.299805,9752.099609,9794.150391,9794.150391,195600.0,97.94150391
NSEI,2017-10-13,10123.7002,10191.90039,10120.09961,10167.4502,10167.4502,230100.0,101.67450199999999
NSEI,2017-11-09,10358.65039,10368.4502,10266.9502,10308.9502,10308.9502,240200.0,103.089502
NSEI,2017-12-05,10118.25,10147.9502,10069.09961,10118.25,10118.25,155500.0,101.1825
NSEI,2018-02-28,10488.9502,10535.5,10461.54981,10492.84961,10492.84961,286000.0,104.92849609999999
NSEI,2018-06-29,10612.84961,10723.04981,10612.34961,10714.29981,10714.29981,242800.0,107.1429981
NSEI,2018-10-12,10331.54981,10492.4502,10322.15039,10472.5,10472.5,343500.0,104.72500000000001
NSEI,2018-10-17,10688.7002,10710.15039,10436.4502,10453.04981,10453.04981,284800.0,104.5304981
NSEI,2018-12-18,10850.90039,10915.40039,10819.09961,10908.7002,10908.7002,286100.0,109.087002
NSEI,2019-04-24,11601.5,11740.84961,11578.84961,11726.15039,11726.15039,335200.0,117.26150390000001
NSEI,2019-06-06,12039.79981,12039.79981,11830.25,11843.75,11843.75,415200.0,118.4375
NSEI,2019-06-14,11910.09961,11911.84961,11797.7002,11823.29981,11823.29981,390300.0,118.2329981
NSEI,2019-06-17,11844.0,11844.04981,11657.75,11672.15039,11672.15039,295500.0,116.72150390000002
NSEI,2019-07-05,11964.75,11981.75,11797.90039,11811.15039,11811.15039,530700.0,118.1115039
NSEI,2019-08-08,10899.2002,11058.04981,10842.9502,11032.4502,11032.4502,482500.0,110.324502
NSEI,2019-11-19,11919.4502,11958.84961,11881.75,11940.09961,11940.09961,613900.0,119.4009961
NSEI,2019-12-26,12211.84961,12221.54981,12118.84961,12126.54981,12126.54981,520300.0,121.2654981
NSEI,2020-02-12,12151.0,12231.75,12144.29981,12201.2002,12201.2002,411700.0,122.012002
NSEI,2020-03-04,11351.34961,11356.59961,11082.15039,11251.0,11251.0,797700.0,112.51
NSEI,2020-04-21,9016.950195,9044.400391,8909.400391,8981.450195,8981.450195,655100.0,89.81450195
NSEI,2020-06-03,10108.29981,10176.2002,10035.54981,10061.54981,10061.54981,794700.0,100.61549810000001
NSEI,2020-08-13,11334.84961,11359.29981,11269.9502,11300.4502,11300.4502,562400.0,113.004502
NSEI,2020-08-31,11777.54981,11794.25,11325.84961,11387.5,11387.5,1371800.0,113.875
NSEI,2020-09-18,11584.09961,11584.09961,11446.09961,11504.9502,11504.9502,764200.0,115.04950199999999
NSEI,2020-09-25,10910.40039,11072.59961,10854.84961,11050.25,11050.25,559600.0,110.5025
NSEI,2021-01-07,14253.75,14256.25,14123.09961,14137.34961,14137.34961,559200.0,141.37349609999998
NSEI,2021-02-22,14999.04981,15010.09961,14635.04981,14675.7002,14675.7002,609900.0,146.757002
GDAXI,2016-01-19,9722.639648,9756.139648,9626.650391,9664.209961,9664.209961,1.028296E8,11790.33615242
GDAXI,2016-02-29,9424.929688,9498.570313,9332.419922,9495.400391,9495.400391,9.37925E7,11584.388477019998
GDAXI,2016-03-11,9672.049805,9833.900391,9642.790039,9831.129883,9831.129883,1.189552E8,11993.97845726
GDAXI,2016-03-22,9836.280273,9990.0,9762.570313,9990.0,9990.0,8.16277E7,12187.8
GDAXI,2016-04-20,10312.63965,10440.12988,10304.13965,10421.29004,10421.29004,9.63179E7,12713.9738488
GDAXI,2016-06-13,9715.780273,9755.230469,9657.44043,9657.44043,9657.44043,1.023252E8,11782.0773246
GDAXI,2016-07-07,9437.469727,9507.910156,9399.69043,9418.780273,9418.780273,9.1497E7,11490.91193306
GDAXI,2016-07-21,10195.40039,10195.65039,10090.12012,10156.20996,10156.20996,9.75315E7,12390.576151199999
GDAXI,2016-07-25,10155.2002,10264.05957,10125.21973,10198.24023,10198.24023,5.85532E7,12441.8530806
GDAXI,2016-09-12,10380.45996,10431.90039,10299.37988,10431.76953,10431.76953,1.722172E8,12726.758826599998
GDAXI,2017-01-02,11426.37988,11617.28027,11414.82031,11598.33008,11598.33008,4.74561E7,14149.9626976
GDAXI,2017-03-15,12000.44043,12027.04981,11977.32031,12009.87012,12009.87012,1.013582E8,14652.0415464
GDAXI,2017-06-21,12792.32031,12804.41992,12708.99023,12774.25977,12774.25977,6.98687E7,15584.5969194
GDAXI,2017-08-22,12151.75977,12234.79004,12124.15039,12229.33984,12229.33984,6.65555E7,14919.794604800001
GDAXI,2017-11-06,13459.41992,13481.23047,13441.66016,13468.79004,13468.79004,8.9626E7,16431.9238488
GDAXI,2018-01-18,13250.25,13293.29004,13201.33984,13281.42969,13281.42969,8.96441E7,16203.3442218
GDAXI,2018-04-03,11997.46973,12069.48047,11913.62012,12002.4502,12002.4502,9.52267E7,14642.989243999999
GDAXI,2018-06-07,12877.84961,12914.84961,12760.54004,12811.04981,12811.04981,9.4068E7,15629.480768200001
GDAXI,2018-08-30,12516.54981,12529.29981,12400.12012,12494.24023,12494.24023,7.36862E7,15242.973080599999
GDAXI,2019-01-10,10843.88965,10927.12988,10788.04981,10921.58984,10921.58984,7.72556E7,13324.3396048
GDAXI,2019-01-22,11076.98047,11142.21973,11034.54981,11090.11035,11090.11035,7.34461E7,13529.934627
GDAXI,2019-01-31,11257.91992,11311.37012,11051.11035,11173.09961,11173.09961,1.119452E8,13631.1815242
GDAXI,2019-03-04,11646.20996,11650.44043,11591.74023,11592.66016,11592.66016,5.84126E7,14143.045395199999
GDAXI,2019-03-14,11573.41992,11635.75977,11541.09961,11587.46973,11587.46973,8.75942E7,14136.7130706
GDAXI,2019-03-28,11422.16016,11494.15039,11414.66016,11428.16016,11428.16016,8.94053E7,13942.355395199998
GDAXI,2019-06-05,11981.17969,12057.73047,11928.87012,11980.80957,11980.80957,8.18066E7,14616.587675399998
GDAXI,2019-06-07,12003.91992,12096.61035,11987.16992,12045.37988,12045.37988,8.05499E7,14695.3634536
GDAXI,2019-10-15,12565.67969,12682.40039,12511.90039,12629.79004,12629.79004,9.41855E7,15408.3438488
GDAXI,2020-05-29,11649.37012,11729.98047,11575.74023,11586.84961,11586.84961,1.706004E8,14135.956524199999
GDAXI,2020-06-30,12287.94043,12350.34961,12188.08984,12310.92969,12310.92969,1.246332E8,15019.3342218
GDAXI,2020-08-14,12965.21973,12971.08008,12797.51953,12901.33984,12901.33984,5.49886E7,15739.6346048
GDAXI,2020-08-24,12945.96973,13104.30957,12924.7002,13066.54004,13066.54004,6.4175E7,15941.1788488
GDAXI,2020-09-08,13126.23047,13147.51953,12856.54981,12968.33008,12968.33008,7.23023E7,15821.3626976
GDAXI,2020-09-15,13220.80957,13262.80957,13138.2002,13217.66992,13217.66992,6.04788E7,16125.5573024
GDAXI,2020-09-24,12520.46973,12684.79981,12512.5,12606.57031,12606.57031,6.12721E7,15380.015778199999
GDAXI,2020-10-06,12858.96973,12966.08984,12779.65039,12906.01953,12906.01953,6.05665E7,15745.3438266
GDAXI,2020-10-13,13132.90039,13132.90039,12959.7002,13018.99023,13018.99023,5.2838E7,15883.168080599999
GDAXI,2020-11-03,11858.80957,12088.98047,11851.03027,12088.98047,12088.98047,8.67715E7,14748.5561734
GDAXI,2020-11-23,13215.44043,13312.41992,13126.96973,13126.96973,13126.96973,6.85828E7,16014.903070600001
GDAXI,2021-01-22,13858.04981,13897.73047,13744.25977,13873.96973,13873.96973,7.45655E7,16926.2430706
GDAXI,2021-03-19,14697.25977,14747.55957,14563.20996,14621.0,14621.0,2.074412E8,17837.62
GDAXI,2021-04-16,15277.84961,15473.83008,15274.21973,15459.75,15459.75,8.2758E7,18860.895
GDAXI,2021-04-21,15179.91016,15210.69043,15071.78027,15195.96973,15195.96973,6.70775E7,18539.0830706
GDAXI,2021-05-26,15520.44043,15541.86035,15407.48047,15450.71973,15450.71973,5.86688E7,18849.8780706
SSMI,2016-02-25,7803.029785,7815.959961,7717.899902,7794.049805,7794.049805,6.31184E7,8651.39528355
SSMI,2016-06-10,8041.459961,8047.509766,7909.649902,7922.709961,7922.709961,6.2505E7,8794.20805671
SSMI,2016-06-22,7954.549805,7992.660156,7901.100098,7972.140137,7972.140137,5.1016E7,8849.07555207
SSMI,2016-11-15,7920.080078,7930.970215,7853.279785,7909.200195,7909.200195,7.24048E7,8779.212216450002
SSMI,2016-11-29,7786.620117,7853.240234,7777.910156,7845.009766,7845.009766,4.80327E7,8707.96084026
SSMI,2016-12-16,8245.799805,8245.799805,8198.379883,8227.719727,8227.719727,1.056813E8,9132.768896970001
SSMI,2017-02-23,8567.089844,8587.320313,8561.469727,8569.360352,8569.360352,4.82852E7,9511.98999072
SSMI,2017-03-01,8572.070313,8636.30957,8571.530273,8634.700195,8634.700195,7.37302E7,9584.51721645
SSMI,2017-03-03,8637.780273,8670.05957,8620.389648,8670.05957,8670.05957,6.2873E7,9623.7661227
SSMI,2017-03-14,8682.179688,8687.669922,8654.240234,8663.540039,8663.540039,4.89656E7,9616.529443290001
SSMI,2017-03-23,8573.730469,8628.639648,8556.209961,8628.639648,8628.639648,6.67459E7,9577.790009280001
SSMI,2017-07-20,9061.070313,9077.44043,8992.120117,9027.370117,9027.370117,5.43976E7,10020.38082987
SSMI,2017-07-26,8965.790039,9023.150391,8961.570313,8990.339844,8990.339844,4.67734E7,9979.27722684
SSMI,2017-07-28,8990.839844,9042.349609,8955.280273,9019.30957,9019.30957,7.7729E7,10011.4336227
SSMI,2017-08-16,9038.459961,9070.299805,9035.780273,9037.919922,9037.919922,3.20046E7,10032.09111342
SSMI,2017-09-22,9142.589844,9156.410156,9125.80957,9136.719727,9136.719727,3.83951E7,10141.758896970001
SSMI,2017-10-02,9177.030273,9242.150391,9174.650391,9242.150391,9242.150391,4.93552E7,10258.78693401
SSMI,2017-12-27,9386.200195,9446.400391,9386.200195,9430.44043,9430.44043,2.72734E7,10467.788877300001
SSMI,2018-01-25,9517.919922,9567.69043,9474.240234,9482.959961,9482.959961,6.16103E7,10526.08555671
SSMI,2018-03-26,8603.650391,8668.009766,8501.169922,8509.290039,8509.290039,5.83991E7,9445.31194329
SSMI,2018-05-02,8880.769531,8900.540039,8858.480469,8896.280273,8896.280273,6.3944E7,9874.871103030002
SSMI,2018-06-05,8608.139648,8631.870117,8538.30957,8538.30957,8538.30957,4.77893E7,9477.5236227
SSMI,2018-07-25,8998.660156,9023.120117,8987.219727,9019.459961,9019.459961,4.51566E7,10011.600556710002
SSMI,2018-09-07,8806.459961,8849.339844,8796.349609,8843.110352,8843.110352,4.81464E7,9815.85249072
SSMI,2018-09-19,8927.700195,8961.030273,8905.349609,8939.849609,8939.849609,5.31382E7,9923.233065990002
SSMI,2019-02-18,9248.5,9295.030273,9229.129883,9267.459961,9267.459961,4.33774E7,10286.88055671
SSMI,2019-03-13,9321.089844,9387.700195,9310.280273,9387.429688,9387.429688,3.94746E7,10420.046953680001
SSMI,2019-04-01,9513.120117,9554.730469,9495.639648,9538.110352,9538.110352,5.38485E7,10587.30249072
SSMI,2019-04-04,9545.070313,9568.0,9536.839844,9563.709961,9563.709961,4.68635E7,10615.718056710002
SSMI,2019-07-08,9948.759766,9996.879883,9944.990234,9994.099609,9994.099609,5.21845E7,11093.450565990002
SSMI,2019-07-12,9870.509766,9886.379883,9762.110352,9762.980469,9762.980469,9.45468E7,10836.90832059
SSMI,2019-07-19,10042.04981,10048.38965,9920.05957,9937.030273,9937.030273,5.59104E7,11030.103603030002
SSMI,2019-07-25,9944.80957,10015.32031,9847.320313,9877.030273,9877.030273,8.97536E7,10963.503603030002
SSMI,2019-09-04,9934.870117,9980.139648,9893.980469,9894.599609,9894.599609,5.23171E7,10983.005565990003
SSMI,2019-09-20,10114.17969,10114.17969,10056.09961,10056.83008,10056.83008,1.327811E8,11163.081388800001
SSMI,2019-10-16,10071.49023,10082.16016,10000.92969,10032.49023,10032.49023,5.51789E7,11136.0641553
